time_s,LAP,LVP,LV_Volume,RAP,RVP,RV_Volume,Qao_valve
0,8.5293512835383,19.7245313898457,147.361467603707,3.88643847674175,7.18141496247168,148.871997769904,1.14456136112028e-05
0.00999999999999091,10.8055110510296,27.7648327358938,147.363035400334,4.36422185487721,9.21262694314968,148.902343982933,8.62909535055164e-06
0.0199999999999818,12.3746460934033,54.1226380780283,147.363533223948,4.87595450449307,16.9799444316256,148.91168284587,6.50566139119273e-06
0.0299999999999727,13.1221226634545,98.7254295377259,147.363691279259,5.38730622343805,25.6395882114267,146.97098327477,4.90475865864086e-06
0.0399999999999636,13.472709226722,130.090464653986,145.938933757438,5.89051477940092,29.1891590050363,139.454068372326,463.560735479639
0.0499999999999545,13.6581463061746,134.56379248842,138.526987867032,6.38058672469883,32.4784199175934,128.113443935231,975.965935574125
0.0599999999999454,13.791198666687,146.309681221587,127.347645460481,6.85808730650336,36.042952139639,115.742855217993,1138.57030063972
0.0699999999999363,13.9285144221111,151.768197560743,114.858612485754,7.32288698074891,38.3314165045064,103.151505921402,1239.14727998037
0.0799999999999272,14.1031877351839,164.680712849405,102.391609718022,7.77439130344022,39.49083464322,90.6534721398834,1188.99155270543
0.0899999999999181,14.3338023867062,164.884857343795,90.2482327426975,8.21195722819551,37.9436394604317,78.7328524515175,1159.735103927
0.0999999999999091,14.6291592075373,169.939173589579,79.5784653792254,8.6360582189977,35.6494777804672,68.1039984202173,1014.47964423264
0.1099999999999,14.9870194955735,172.301108425394,70.4415945439928,9.04679189206873,32.0661031728944,59.4361215545083,812.387238812776
0.119999999999891,15.3983681124406,168.86721277353,63.3647469114913,9.44485131096695,28.4273024629285,53.341570161763,612.47628859543
0.129999999999882,15.8474605597389,159.023821343931,58.0293586044508,9.83027362580127,24.3202660725788,49.4946487195029,461.759104734146
0.1400000000001,16.315103836306,146.603388026036,54.006894103566,10.2031524401692,20.4173032828853,47.1120255361974,348.130164016395
0.150000000000091,16.7815490977069,133.851988623781,50.9742712225188,10.5640025269072,17.0731739940607,45.6363278099372,262.462850987766
0.160000000000082,17.2294582401357,121.893714765001,48.6879113214614,10.9136178586033,14.2867221561459,44.7223420009392,197.876413103295
0.170000000000073,17.6464185531359,111.13410362647,46.9641752019006,11.2529346607422,11.9475064164404,44.1562571965196,149.183302380766
0.180000000000064,18.0259143956319,101.608345028678,45.6646133050701,11.5226657924081,10.3546609407477,43.9091814842741,112.472514334558
0.190000000000055,18.3666758664003,93.2765127672659,44.6848455178067,11.479540738737,10.4184363286489,44.3153033107439,84.7954581971245
0.200000000000045,18.6710413187231,85.6356077154444,43.9461774179655,11.3483969804596,10.7851953670347,45.0210023476573,63.9291276931207
0.210000000000036,18.9431199629088,78.2007742672487,43.3892795807273,11.3336486615817,10.6687966368289,45.6639806275064,48.1975503700023
0.220000000000027,19.1873506278849,70.7663307242373,42.9694222710815,11.3555236109014,10.4013129095372,46.3208947802359,36.3371743913047
0.230000000000018,19.4076363316867,63.2106734890767,42.6528827755481,11.3048797505137,10.1993414403163,47.1513194712478,27.3953807321686
0.240000000000009,19.607006854163,55.4244637899205,42.4142368119538,11.1820694776598,9.92803244717773,48.1645759601424,20.6539693312001
0.25,19.7876733843859,47.3907560256511,42.2343164647507,10.998091665205,9.49725529353224,49.3543910974256,15.5714736474986
0.259999999999991,19.9512756188165,39.1990247383663,42.0986706283406,10.7290040557214,8.90097163792093,50.7753201861564,11.7396703590754
0.269999999999982,20.0991472623015,31.016226971491,41.9964043020387,10.3470703726345,8.11642555116686,52.5028428315042,8.85079108501034
0.279999999999973,20.2325101789803,23.0750981280561,41.9193035094743,9.83354707977687,7.10834513455271,54.6153010035662,6.67280259449024
0.289999999999964,20.3974435582717,16.5895128877521,41.9666756370553,9.17627466491804,5.86402737862102,57.2006335074196,5.03077002240457
0.299999999999955,18.6881689203892,12.3047906214629,44.1622370952138,8.38456878406622,4.4704731085869,60.3298745596267,3.79280619498948
0.309999999999945,16.7870652039046,7.41676441542551,48.3786538756302,7.48150817565638,2.94984434911252,64.0644389835586,2.85947852290707
0.319999999999936,14.6805475330753,2.31778783483989,54.5606184816045,6.52525477495458,1.67705893663516,68.3881636861826,2.1558226291047
0.329999999999927,12.5354165173089,0.251080311112145,62.5878105040461,5.63782925244923,1.17193804484902,73.0457466771182,1.62532125033587
0.339999999999918,11.3311392822356,0.719084329754217,70.6389557739357,4.96876068664176,1.29882253009245,77.4831978458584,1.2253648009486
0.349999999999909,10.9610881118954,1.12463111243921,77.7368467870793,4.54218472831673,1.48835145444895,81.347690232508,0.923828993864143
0.3599999999999,10.706462489567,1.59033078253834,84.3017302203698,4.30259639029516,1.66467938980771,84.6080017837197,0.696494635102412
0.369999999999891,10.5226013521213,2.12040163211846,90.3827903115563,4.1801761602516,1.82839660942745,87.4067522778306,0.525102351136839
0.379999999999882,10.4055369747905,2.71376604729669,95.9885839822746,4.12945598608113,1.9814781823787,89.8740689776733,0.395886005825289
0.3900000000001,10.3535356722122,3.36465046397144,101.122147942742,4.12303861646737,2.12594850941549,92.1041246371236,0.298467011753027
0.400000000000091,10.3631440380928,4.06309499151386,105.78852623792,4.14459368209175,2.26344703904276,94.1605975868055,0.225020727669003
0.410000000000082,10.429211479471,4.79574369678932,109.9969836869,4.18427267717062,2.39519599977061,96.0860341360906,0.16964798750552
0.420000000000073,10.5450456839409,5.54704693533527,113.762173454649,4.23600769190633,2.5220942214154,97.9092625378157,0.127901282529883
0.430000000000064,10.702659726989,6.30074717606761,117.104561969868,4.29596164161277,2.64482238777775,99.6503454126076,0.0964275398330722
0.440000000000055,10.893213525506,7.04138779728874,120.050056957466,4.36164096755426,2.76392464745842,101.323691662167,0.0726988053156249
0.450000000000045,11.1076105789695,7.75557116471107,122.628947804875,4.43138352892903,2.87986220564174,102.939973595478,0.0548091997728896
0.460000000000036,11.3371314276334,8.4327770182428,124.874411498255,4.50405862121008,2.99304418800114,104.507311072286,0.0413218397015236
0.470000000000027,11.5739733923919,9.06568487525294,126.820885621917,4.57888724025008,3.10384294027711,106.032016765584,0.0311534275886837
0.480000000000018,11.8116060996927,9.65006460348459,128.502567876733,4.65533085853782,3.2126000871048,107.519080522326,0.0234872420379572
0.490000000000009,12.0449161767654,10.1843686328321,129.952207108095,4.73301965591757,3.31962800631826,108.972497522904,0.0177075391457077
0.5,12.2701708262016,10.669172332694,131.200249671382,4.81170398674214,3.42520967725396,110.395500692199,0.013350096281634
0.509999999999991,12.4848598388885,11.106583918246,132.274328340376,4.89122009557568,3.52959849691638,111.790731907347,0.0100649259765776
0.519999999999982,12.6874783541848,11.499704980511,133.199038221993,4.97146509746399,3.63301873288874,113.160371820449,0.00758816511708235
0.529999999999973,12.8772989661891,11.8521839872708,133.995929366434,5.05237839917518,3.73566674598262,114.506239989082,0.00572088160192161
0.539999999999964,13.0541633416006,12.1678756485016,134.683648169346,5.13392787024433,3.83771285626602,115.829872632541,0.00431309622263323
0.549999999999955,13.2183076255357,12.4506003389063,135.278170147439,5.21609965479072,3.93930363481581,117.132582990953,0.00325173641409472
0.559999999999945,13.3702250588084,12.7039881463135,135.79307956541,5.29889081843345,4.04056440163761,118.415507970689,0.00245155432685759
0.569999999999936,13.5105630917986,12.9313889150916,136.239863775114,5.38230419623981,4.14160174859588,119.679643976619,0.0018482797656917
0.579999999999927,13.6400495461551,13.1358303531291,136.628200710229,5.46634492183486,4.24250595691147,120.925874287669,0.00139345804204314
0.589999999999918,13.7594417277519,13.3200089137098,136.966226352212,5.55101820851305,4.34335322717472,122.154989901408,0.00105055811948903
0.599999999999909,13.8694928415123,13.4863014425996,137.260775197194,5.63632803336663,4.44420767937744,123.367705405447,0.000792038460523779
0.6099999999999,13.9709309635553,13.6367887415074,137.517591088306,5.72227644821101,4.54512310943885,124.56467111274,0.00059713490506741
